subject,session,global_sent_idx,local_sent_idx,word_idx,word_count,FFD,GD,GPT,TRT,nFix,reg,surprisal,word,word_clean,word_length,word_position,word_pos_norm,log_freq
ZDM,3,100,14,18,23,250.0,250.0,250.0,250.0,1,0,4.670638102863622,it,it,2.0,18.0,0.9,6.95
ZDM,3,100,14,19,23,518.0,518.0,962.0,680.0,2,0,10.022179187590007,ain't,ain't,5.0,19.0,0.95,4.88
ZDM,3,100,14,20,23,,,,,0,0,6.638646110624107,pretty.,pretty,6.0,20.0,1.0,5.38
ZDM,3,100,14,21,23,,,,,0,0,,,,,,,
ZDM,3,100,14,22,23,154.0,154.0,154.0,154.0,1,0,,,,,,,
ZDM,3,101,15,0,20,,,,,0,0,,Even,even,4.0,0.0,0.0,5.99
ZDM,3,101,15,1,20,,,,,0,0,5.146174948013512,a,a,1.0,1.0,0.05,7.36
ZDM,3,101,15,2,20,194.0,194.0,194.0,194.0,1,0,15.011317187574907,hardened,hardened,8.0,2.0,0.1,3.52
ZDM,3,101,15,3,20,,,,,0,0,17.45331503504294,voyeur,voyeur,6.0,3.0,0.15,2.68
ZDM,3,101,15,4,20,242.0,242.0,242.0,242.0,1,0,3.441410335982689,would,would,5.0,4.0,0.2,6.27
ZDM,3,101,15,5,20,,,,,0,0,10.64864153830528,require,require,7.0,5.0,0.25,4.78
ZDM,3,101,15,6,20,52.0,52.0,408.0,408.0,3,0,3.8684797183970256,the,the,3.0,6.0,0.3,7.73
ZDM,3,101,15,7,20,,,,,0,0,8.099908183521906,patience,patience,8.0,7.0,0.35,4.2
ZDM,3,101,15,8,20,,,,,0,0,0.8112322751174438,of,of,2.0,8.0,0.4,7.4
ZDM,3,101,15,9,20,,,,,0,0,18.905004403108894,Job,job,3.0,9.0,0.45,5.5
ZDM,3,101,15,10,20,,,,,0,0,3.7973655801958577,to,to,2.0,10.0,0.5,7.43
ZDM,3,101,15,11,20,,,,,0,0,4.937164776385242,get,get,3.0,11.0,0.55,6.28
ZDM,3,101,15,12,20,,,,,0,0,3.196254226657281,through,through,7.0,12.0,0.6,5.87
ZDM,3,101,15,13,20,,,,,0,0,3.498115767694571,this,this,4.0,13.0,0.65,6.82
ZDM,3,101,15,14,20,408.0,408.0,408.0,408.0,1,1,18.08200452682472,"interminable,",interminable,12.0,14.0,0.7,2.58
ZDM,3,101,15,15,20,116.0,116.0,524.0,116.0,1,0,15.982618765825313,shapeless,shapeless,9.0,15.0,0.75,2.39
ZDM,3,101,15,16,20,206.0,206.0,206.0,206.0,1,0,14.941760524259951,documentary,documentary,11.0,16.0,0.8,4.31
ZDM,3,101,15,17,20,206.0,206.0,206.0,206.0,1,0,6.077125292301137,about,about,5.0,17.0,0.85,6.4
ZDM,3,101,15,18,20,270.0,270.0,270.0,270.0,1,0,2.498487591437901,the,the,3.0,18.0,0.9,7.73
ZDM,3,101,15,19,20,302.0,302.0,302.0,302.0,1,0,16.597438879977418,swinging,swinging,8.0,19.0,0.95,3.79
ZDM,3,102,16,0,11,,,,,0,0,16.50031872919133,"Creepy,",creepy,6.0,0.0,0.0,4.04
ZDM,3,102,16,1,11,,,,,0,0,15.317410533719327,authentic,authentic,9.0,1.0,0.3333333333333333,4.04
ZDM,3,102,16,2,11,122.0,122.0,122.0,122.0,1,0,2.718976229150056,and,and,3.0,2.0,0.6666666666666666,7.41
ZDM,3,102,16,3,11,,,,,0,0,12.160246415759303,dark.,dark,4.0,3.0,1.0,5.04
ZDM,3,102,16,4,11,232.0,232.0,232.0,232.0,1,0,,,,,,,
ZDM,3,102,16,5,11,,,,,0,0,,,,,,,
ZDM,3,102,16,6,11,200.0,200.0,200.0,200.0,1,0,,,,,,,
ZDM,3,102,16,7,11,,,,,0,0,,,,,,,
ZDM,3,102,16,8,11,288.0,546.0,546.0,546.0,2,0,,,,,,,
ZDM,3,102,16,9,11,,,,,0,0,,,,,,,
ZDM,3,102,16,10,11,238.0,290.0,290.0,290.0,2,0,,,,,,,
ZDM,3,103,17,0,28,,,,,0,0,,A,a,1.0,0.0,0.0,7.36
ZDM,3,103,17,1,28,,,,,0,0,17.23170401705342,lame,lame,4.0,1.0,0.045454545454545456,3.95
ZDM,3,103,17,2,28,234.0,234.0,234.0,414.0,2,1,15.398108921087777,romantic,romantic,8.0,2.0,0.09090909090909091,4.43
ZDM,3,103,17,3,28,412.0,418.0,418.0,960.0,5,1,2.5874681473239516,comedy,comedy,6.0,3.0,0.13636363636363635,4.51
ZDM,3,103,17,4,28,72.0,72.0,72.0,494.0,3,1,1.8881017294862454,about,about,5.0,4.0,0.18181818181818182,6.4
ZDM,3,103,17,5,28,228.0,228.0,300.0,228.0,1,0,4.249307437543275,an,an,2.0,5.0,0.22727272727272727,6.53
ZDM,3,103,17,6,28,,,,,0,0,14.203423527010953,unsympathetic,unsympathetic,13.0,6.0,0.2727272727272727,2.67
ZDM,3,103,17,7,28,,,,,0,0,5.960887034097189,character,character,9.0,7.0,0.3181818181818182,5.11
ZDM,3,103,17,8,28,268.0,544.0,544.0,1036.0,5,1,4.7247803051470445,and,and,3.0,8.0,0.36363636363636365,7.41
ZDM,3,103,17,9,28,,,,,0,0,9.7671135044308,someone,someone,7.0,9.0,0.4090909090909091,5.63
ZDM,3,103,17,10,28,404.0,404.0,404.0,622.0,2,0,1.1687339013358455,who,who,3.0,10.0,0.45454545454545453,6.34
ZDM,3,103,17,11,28,,,,,0,0,7.752807294105757,would,would,5.0,11.0,0.5,6.27
ZDM,3,103,17,12,28,168.0,458.0,458.0,954.0,4,1,5.98300881851237,not,not,3.0,12.0,0.5454545454545454,6.69
ZDM,3,103,17,13,28,146.0,146.0,146.0,502.0,3,0,9.63445434272247,likely,likely,6.0,13.0,0.5909090909090909,5.2
ZDM,3,103,17,14,28,,,,,0,0,3.0580878365030233,be,be,2.0,14.0,0.6363636363636364,6.79
ZDM,3,103,17,15,28,,,,,0,0,8.268977448279099,so,so,2.0,15.0,0.6818181818181818,6.52
ZDM,3,103,17,16,28,184.0,184.0,386.0,184.0,1,0,8.188916084649444,stupid,stupid,6.0,16.0,0.7272727272727273,4.94
ZDM,3,103,17,17,28,142.0,142.0,142.0,142.0,1,0,1.9384425992376473,as,as,2.0,17.0,0.7727272727272727,6.77
ZDM,3,103,17,18,28,,,,,0,0,0.07071844911719531,to,to,2.0,18.0,0.8181818181818182,7.43
ZDM,3,103,17,19,28,198.0,198.0,198.0,198.0,1,0,5.540117032218655,get,get,3.0,19.0,0.8636363636363636,6.28
ZDM,3,103,17,20,28,,,,,0,0,4.767487037009297,involved,involved,8.0,20.0,0.9090909090909091,5.1
ZDM,3,103,17,21,28,156.0,156.0,156.0,156.0,1,1,2.4447025971203202,with,with,4.0,21.0,0.9545454545454546,6.85
ZDM,3,103,17,22,28,,,,,0,0,6.68714999068598,her.,her,3.0,22.0,1.0,6.3
ZDM,3,103,17,23,28,180.0,180.0,336.0,180.0,1,0,,,,,,,
ZDM,3,103,17,24,28,184.0,184.0,184.0,184.0,1,0,,,,,,,
ZDM,3,103,17,25,28,,,,,0,0,,,,,,,
ZDM,3,103,17,26,28,,,,,0,0,,,,,,,
ZDM,3,103,17,27,28,244.0,244.0,3134.0,244.0,1,0,,,,,,,
ZDM,3,104,18,0,20,,,,,0,0,,Rob,rob,3.0,0.0,0.0,4.35
ZDM,3,104,18,1,20,,,,,0,0,22.1173090826406,Schneider's,schneider's,11.0,1.0,0.06666666666666667,2.08
ZDM,3,104,18,2,20,,,,,0,0,21.30061782021079,infantile,infantile,9.0,2.0,0.13333333333333333,2.82
ZDM,3,104,18,3,20,234.0,234.0,234.0,234.0,1,1,17.549193755936063,cross-dressing,cross-dressing,14.0,3.0,0.2,4.11
ZDM,3,104,18,4,20,146.0,276.0,688.0,454.0,3,0,10.602997342766292,routines,routines,8.0,4.0,0.26666666666666666,3.5
ZDM,3,104,18,5,20,,,,,0,0,15.160903569711756,fill,fill,4.0,5.0,0.3333333333333333,4.64
ZDM,3,104,18,6,20,,,,,0,0,9.658324158801022,The,the,3.0,6.0,0.4,7.73
ZDM,3,104,18,7,20,276.0,276.0,336.0,336.0,2,0,11.38198381675154,Hot,hot,3.0,7.0,0.4666666666666667,5.16
ZDM,3,104,18,8,20,240.0,240.0,240.0,240.0,1,0,12.871280652579497,"Chick,",chick,5.0,8.0,0.5333333333333333,4.08
ZDM,3,104,18,9,20,,,,,0,0,3.9889394627490526,the,the,3.0,9.0,0.6,7.73
ZDM,3,104,18,10,20,154.0,468.0,468.0,468.0,2,0,7.192416272811968,latest,latest,6.0,10.0,0.6666666666666666,4.92
ZDM,3,104,18,11,20,,,,,0,0,13.510248483260693,gimmick,gimmick,7.0,11.0,0.7333333333333333,3.19
ZDM,3,104,18,12,20,,,,,0,0,2.6830523210551815,from,from,4.0,12.0,0.8,6.63
ZDM,3,104,18,13,20,,,,,0,0,6.51868524494657,this,this,4.0,13.0,0.8666666666666667,6.82
ZDM,3,104,18,14,20,,,,,0,0,15.476168062696086,unimaginative,unimaginative,13.0,14.0,0.9333333333333333,2.54
ZDM,3,104,18,15,20,,,,,0,0,9.163212334321251,comedian.,comedian,8.0,15.0,1.0,3.96
ZDM,3,104,18,16,20,,,,,0,0,,,,,,,
ZDM,3,104,18,17,20,,,,,0,0,,,,,,,
ZDM,3,104,18,18,20,,,,,0,0,,,,,,,
ZDM,3,104,18,19,20,,,,,0,0,,,,,,,
ZDM,3,105,19,0,13,,,,,0,0,,The,the,3.0,0.0,0.0,7.73
ZDM,3,105,19,1,13,332.0,332.0,332.0,332.0,1,0,11.82786053393363,film,film,4.0,1.0,0.045454545454545456,5.2
ZDM,3,105,19,2,13,,,,,0,0,2.7373157711074625,is,is,2.0,2.0,0.09090909090909091,7.07
ZDM,3,105,19,3,13,168.0,168.0,168.0,168.0,1,0,3.5935062889609295,a,a,1.0,3.0,0.13636363636363635,7.36
ZDM,3,105,19,4,13,,,,,0,0,20.721598872621325,"contrivance,",contrivance,11.0,4.0,0.18181818181818182,2.28
ZDM,3,105,19,5,13,238.0,238.0,238.0,238.0,1,0,5.420545062310382,as,as,2.0,5.0,0.22727272727272727,6.77
ZDM,3,105,19,6,13,220.0,220.0,220.0,220.0,1,0,16.53844607900906,artificial,artificial,10.0,6.0,0.2727272727272727,4.24
ZDM,3,105,19,7,13,148.0,148.0,148.0,148.0,1,0,3.8583093523556027,as,as,2.0,7.0,0.3181818181818182,6.77
ZDM,3,105,19,8,13,,,,,0,0,3.0805656250054905,the,the,3.0,8.0,0.36363636363636365,7.73
ZDM,3,105,19,9,13,,,,,0,0,9.2417223284488,video,video,5.0,9.0,0.4090909090909091,5.43
ZDM,3,105,19,10,13,192.0,192.0,192.0,192.0,1,1,5.641672787553143,games,games,5.0,10.0,0.45454545454545453,5.44
ZDM,3,105,19,11,13,140.0,140.0,332.0,140.0,1,0,17.518012479042586,Japanese,japanese,8.0,11.0,0.5,4.81
ZDM,3,105,19,12,13,188.0,188.0,188.0,188.0,1,0,11.829292805450015,teens,teens,5.0,12.0,0.5454545454545454,4.16
ZDM,3,106,20,0,27,,,,,0,0,,At,at,2.0,0.0,0.0,6.7
ZDM,3,106,20,1,27,,,,,0,0,9.104888803838728,its,its,3.0,1.0,0.05263157894736842,6.14
ZDM,3,106,20,2,27,276.0,276.0,276.0,276.0,1,0,6.016145747750013,worst,worst,5.0,2.0,0.10526315789473684,4.93
ZDM,3,106,20,3,27,,,,,0,0,6.727684065719883,the,the,3.0,3.0,0.15789473684210525,7.73
ZDM,3,106,20,4,27,250.0,250.0,250.0,250.0,1,0,16.944165535145288,screenplay,screenplay,10.0,4.0,0.21052631578947367,3.54
ZDM,3,106,20,5,27,,,,,0,0,3.8931984408402354,is,is,2.0,5.0,0.2631578947368421,7.07
ZDM,3,106,20,6,27,140.0,140.0,140.0,140.0,1,0,20.819584237556676,"callow,",callow,6.0,6.0,0.3157894736842105,2.46
ZDM,3,106,20,7,27,,,,,0,0,4.48561056793287,but,but,3.0,7.0,0.3684210526315789,6.63
ZDM,3,106,20,8,27,162.0,380.0,380.0,380.0,2,0,5.02464581553842,at,at,2.0,8.0,0.42105263157894735,6.7
ZDM,3,106,20,9,27,,,,,0,0,1.1147757204888462,its,its,3.0,9.0,0.47368421052631576,6.14
ZDM,3,106,20,10,27,,,,,0,0,0.5522396455821703,best,best,4.0,10.0,0.5263157894736842,5.84
ZDM,3,106,20,11,27,,,,,0,0,0.8847275991111326,it,it,2.0,11.0,0.5789473684210527,6.95
ZDM,3,106,20,12,27,266.0,266.0,266.0,266.0,1,1,2.0902016382028474,is,is,2.0,12.0,0.631578947368421,7.07
ZDM,3,106,20,13,27,136.0,136.0,402.0,324.0,2,1,4.537037164159169,a,a,1.0,13.0,0.6842105263157895,7.36
ZDM,3,106,20,14,27,,,,,0,0,9.98551220896967,young,young,5.0,14.0,0.7368421052631579,5.43
ZDM,3,106,20,15,27,234.0,234.0,234.0,234.0,1,0,12.745857488923567,artist's,artist's,8.0,15.0,0.7894736842105263,3.52
ZDM,3,106,20,16,27,,,,,0,0,14.095235775350277,thoughtful,thoughtful,10.0,16.0,0.8421052631578947,3.83
ZDM,3,106,20,17,27,232.0,462.0,462.0,462.0,2,0,9.606620670506834,consideration,consideration,13.0,17.0,0.8947368421052632,4.28
ZDM,3,106,20,18,27,110.0,110.0,110.0,110.0,1,0,0.15380372995239236,of,of,2.0,18.0,0.9473684210526315,7.4
ZDM,3,106,20,19,27,,,,,0,0,17.674264865731214,fatherhood.,fatherhood,10.0,19.0,1.0,2.89
ZDM,3,106,20,20,27,,,,,0,0,,,,,,,
ZDM,3,106,20,21,27,,,,,0,0,,,,,,,
ZDM,3,106,20,22,27,,,,,0,0,,,,,,,
ZDM,3,106,20,23,27,298.0,298.0,298.0,298.0,1,1,,,,,,,
ZDM,3,106,20,24,27,180.0,180.0,656.0,358.0,2,0,,,,,,,
ZDM,3,106,20,25,27,410.0,410.0,598.0,410.0,1,0,,,,,,,
ZDM,3,106,20,26,27,,,,,0,0,,,,,,,
ZDM,3,107,21,0,15,,,,,0,0,,At,at,2.0,0.0,0.0,6.7
ZDM,3,107,21,1,15,238.0,238.0,238.0,238.0,1,1,14.797677586950712,78,78,2.0,1.0,0.1,4.6
ZDM,3,107,21,2,15,238.0,238.0,238.0,238.0,1,0,7.447648157720824,minutes,minutes,7.0,2.0,0.2,5.31
ZDM,3,107,21,3,15,,,,,0,0,6.171413060810163,it,it,2.0,3.0,0.3,6.95
ZDM,3,107,21,4,15,160.0,378.0,378.0,886.0,4,0,8.572702249355835,just,just,4.0,4.0,0.4,6.43
ZDM,3,107,21,5,15,156.0,256.0,256.0,478.0,3,0,22.95657169213494,zings,zings,5.0,5.0,0.5,1.71
ZDM,3,107,21,6,15,,,,,0,0,7.946776207054867,along,along,5.0,6.0,0.6,5.38
ZDM,3,107,21,7,15,,,,,0,0,3.8847681952602424,with,with,4.0,7.0,0.7,6.85
ZDM,3,107,21,8,15,194.0,194.0,194.0,422.0,2,0,28.14339301985337,vibrance,vibrance,8.0,8.0,0.8,1.85
ZDM,3,107,21,9,15,,,,,0,0,2.5117749710435615,and,and,3.0,9.0,0.9,7.41
ZDM,3,107,21,10,15,348.0,348.0,1782.0,348.0,1,1,8.85083577401021,warmth.,warmth,6.0,10.0,1.0,3.8
ZDM,3,107,21,11,15,106.0,106.0,2024.0,242.0,2,0,,,,,,,
ZDM,3,107,21,12,15,,,,,0,0,,,,,,,
ZDM,3,107,21,13,15,,,,,0,0,,,,,,,
ZDM,3,107,21,14,15,,,,,0,0,,,,,,,
ZDM,3,108,22,0,13,,,,,0,0,,Only,only,4.0,0.0,0.0,6.12
ZDM,3,108,22,1,13,250.0,250.0,250.0,540.0,2,1,8.603337862919329,an,an,2.0,1.0,0.037037037037037035,6.53
ZDM,3,108,22,2,13,310.0,310.0,310.0,310.0,1,1,11.65093854133804,epic,epic,4.0,2.0,0.07407407407407407,4.35
ZDM,3,108,22,3,13,94.0,94.0,572.0,282.0,2,0,14.323339804842638,documentary,documentary,11.0,3.0,0.1111111111111111,4.31
ZDM,3,108,22,4,13,208.0,208.0,208.0,620.0,3,1,8.284624429854597,could,could,5.0,4.0,0.14814814814814814,6.06
ZDM,3,108,22,5,13,160.0,160.0,160.0,406.0,2,0,7.119352539280619,get,get,3.0,5.0,0.18518518518518517,6.28
ZDM,3,108,22,6,13,206.0,206.0,206.0,206.0,1,0,5.132604828929833,it,it,2.0,6.0,0.2222222222222222,6.95
ZDM,3,108,22,7,13,136.0,136.0,136.0,136.0,1,0,5.042349709618239,all,all,3.0,7.0,0.25925925925925924,6.52
ZDM,3,108,22,8,13,298.0,298.0,1402.0,298.0,1,0,7.828288415777633,"down,",down,4.0,8.0,0.2962962962962963,5.88
ZDM,3,108,22,9,13,,,,,0,0,3.472506863050495,and,and,3.0,9.0,0.3333333333333333,7.41
ZDM,3,108,22,10,13,276.0,276.0,276.0,276.0,1,1,14.760460541303999,Spike,spike,5.0,10.0,0.37037037037037035,3.96
ZDM,3,108,22,11,13,,,,,0,0,3.1774756129922217,Lee's,lee's,5.0,11.0,0.4074074074074074,3.38
ZDM,3,108,22,12,13,202.0,202.0,478.0,202.0,1,0,13.14383187836084,Jim,jim,3.0,12.0,0.4444444444444444,4.62
ZDM,3,109,23,0,23,332.0,332.0,332.0,496.0,2,1,,As,as,2.0,0.0,0.0,6.77
ZDM,3,109,23,1,23,110.0,412.0,744.0,412.0,2,1,18.370575882789353,"quiet,",quiet,5.0,1.0,0.05263157894736842,4.65
ZDM,3,109,23,2,23,,,,,0,0,12.264220419147575,patient,patient,7.0,2.0,0.10526315789473684,4.77
ZDM,3,109,23,3,23,198.0,198.0,1130.0,590.0,3,0,4.295504385322138,and,and,3.0,3.0,0.15789473684210525,7.41
ZDM,3,109,23,4,23,164.0,164.0,164.0,184.0,2,0,15.015678839583437,tenacious,tenacious,9.0,4.0,0.21052631578947367,3.04
ZDM,3,109,23,5,23,216.0,216.0,216.0,582.0,3,0,3.6792578705770307,as,as,2.0,5.0,0.2631578947368421,6.77
ZDM,3,109,23,6,23,,,,,0,0,10.756750692550897,Mr.,mr,2.0,6.0,0.3157894736842105,5.69
ZDM,3,109,23,7,23,,,,,0,0,13.318006276126244,Lopez,lopez,5.0,7.0,0.3684210526315789,3.79
ZDM,3,109,23,8,23,,,,,0,0,8.873863477038812,"himself,",himself,7.0,8.0,0.42105263157894735,5.25
ZDM,3,109,23,9,23,272.0,272.0,1026.0,272.0,1,1,7.591557048587392,who,who,3.0,9.0,0.47368421052631576,6.34
ZDM,3,109,23,10,23,154.0,154.0,1338.0,312.0,2,0,12.569398817589404,approaches,approaches,10.0,10.0,0.5263157894736842,4.25
ZDM,3,109,23,11,23,,,,,0,0,4.166777434943136,his,his,3.0,11.0,0.5789473684210527,6.51
ZDM,3,109,23,12,23,,,,,0,0,19.41324409328565,"difficult,",difficult,9.0,12.0,0.631578947368421,5.07
ZDM,3,109,23,13,23,,,,,0,0,13.202025303967988,endless,endless,7.0,13.0,0.6842105263157895,4.18
ZDM,3,109,23,14,23,,,,,0,0,3.380086482164537,work,work,4.0,14.0,0.7368421052631579,5.96
ZDM,3,109,23,15,23,,,,,0,0,1.9727345639584846,with,with,4.0,15.0,0.7894736842105263,6.85
ZDM,3,109,23,16,23,,,,,0,0,9.569091304366156,remarkable,remarkable,10.0,16.0,0.8421052631578947,4.29
ZDM,3,109,23,17,23,,,,,0,0,11.423693555697463,serenity,serenity,8.0,17.0,0.8947368421052632,3.3
ZDM,3,109,23,18,23,,,,,0,0,2.066961622591756,and,and,3.0,18.0,0.9473684210526315,7.41
ZDM,3,109,23,19,23,,,,,0,0,13.890005782387972,discipline.,discipline,10.0,19.0,1.0,4.23
ZDM,3,109,23,20,23,,,,,0,0,,,,,,,
ZDM,3,109,23,21,23,,,,,0,0,,,,,,,
ZDM,3,109,23,22,23,,,,,0,0,,,,,,,
ZDM,3,110,24,0,14,,,,,0,0,,Instead,instead,7.0,0.0,0.0,5.24
ZDM,3,110,24,1,14,214.0,396.0,396.0,396.0,2,1,3.709098580328237,of,of,2.0,1.0,0.08333333333333333,7.4
ZDM,3,110,24,2,14,,,,,0,0,9.884098855270096,hiding,hiding,6.0,2.0,0.16666666666666666,4.32
ZDM,3,110,24,3,14,182.0,336.0,960.0,714.0,4,1,22.62958404475021,Pinocchio,pinocchio,9.0,3.0,0.25,2.93
ZDM,3,110,24,4,14,266.0,266.0,416.0,266.0,1,0,3.5769563984684014,from,from,4.0,4.0,0.3333333333333333,6.63
ZDM,3,110,24,5,14,,,,,0,0,8.452139573387267,"critics,",critics,7.0,5.0,0.4166666666666667,4.39
ZDM,3,110,24,6,14,,,,,0,0,18.684205078737953,Miramax,miramax,7.0,6.0,0.5,2.34
ZDM,3,110,24,7,14,,,,,0,0,7.678074640930436,should,should,6.0,7.0,0.5833333333333334,5.99
ZDM,3,110,24,8,14,,,,,0,0,2.688853295868784,have,have,4.0,8.0,0.6666666666666666,6.71
ZDM,3,110,24,9,14,,,,,0,0,10.613924432471512,hidden,hidden,6.0,9.0,0.75,4.53
ZDM,3,110,24,10,14,,,,,0,0,2.5224151936871415,it,it,2.0,10.0,0.8333333333333334,6.95
ZDM,3,110,24,11,14,,,,,0,0,0.9587316477860738,from,from,4.0,11.0,0.9166666666666666,6.63
ZDM,3,110,24,12,14,,,,,0,0,7.713539355347507,everyone.,everyone,8.0,12.0,1.0,5.47
ZDM,3,110,24,13,14,,,,,0,0,,,,,,,
ZDM,3,111,25,0,10,,,,,0,0,,What,what,4.0,0.0,0.0,6.38
ZDM,3,111,25,1,10,214.0,214.0,214.0,214.0,1,1,6.571307120596366,a,a,1.0,1.0,0.038461538461538464,7.36
ZDM,3,111,25,2,10,174.0,174.0,174.0,636.0,3,1,3.7458220357669725,great,great,5.0,2.0,0.07692307692307693,5.88
ZDM,3,111,25,3,10,144.0,266.0,480.0,266.0,2,1,10.128392643584078,shame,shame,5.0,3.0,0.11538461538461539,4.55
ZDM,3,111,25,4,10,,,,,0,0,2.450356526767435,that,that,4.0,4.0,0.15384615384615385,7.01
ZDM,3,111,25,5,10,86.0,86.0,86.0,86.0,1,0,6.6898238049589445,such,such,4.0,5.0,0.19230769230769232,5.84
ZDM,3,111,25,6,10,220.0,220.0,220.0,220.0,1,0,0.7904164409615891,a,a,1.0,6.0,0.23076923076923078,7.36
ZDM,3,111,25,7,10,234.0,234.0,234.0,566.0,2,1,7.7345936434487825,talented,talented,8.0,7.0,0.2692307692307692,4.3
ZDM,3,111,25,8,10,26.0,26.0,26.0,1102.0,4,1,8.79218238080333,director,director,8.0,8.0,0.3076923076923077,5.15
ZDM,3,111,25,9,10,110.0,110.0,3680.0,876.0,4,0,6.6763252306580245,as,as,2.0,9.0,0.34615384615384615,6.77
ZDM,3,112,26,0,20,,,,,0,0,7.402713906564597,Jeffs,jeffs,5.0,0.0,0.0,2.25
ZDM,3,112,26,1,20,102.0,102.0,102.0,102.0,1,1,6.2925466331882705,has,has,3.0,1.0,0.07142857142857142,6.37
ZDM,3,112,26,2,20,174.0,174.0,276.0,174.0,1,0,8.94862536726478,created,created,7.0,2.0,0.14285714285714285,5.05
ZDM,3,112,26,3,20,,,,,0,0,1.206022835730618,a,a,1.0,3.0,0.21428571428571427,7.36
ZDM,3,112,26,4,20,110.0,110.0,110.0,110.0,1,1,17.11627424929118,breathtakingly,breathtakingly,14.0,4.0,0.2857142857142857,2.49
ZDM,3,112,26,5,20,,,,,0,0,17.559196132548795,assured,assured,7.0,5.0,0.35714285714285715,4.07
ZDM,3,112,26,6,20,140.0,140.0,140.0,140.0,1,0,3.207942855540521,and,and,3.0,6.0,0.42857142857142855,7.41
ZDM,3,112,26,7,20,352.0,352.0,352.0,352.0,1,0,8.01568277594956,stylish,stylish,7.0,7.0,0.5,3.7
ZDM,3,112,26,8,20,,,,,0,0,7.3649079923213305,work,work,4.0,8.0,0.5714285714285714,5.96
ZDM,3,112,26,9,20,224.0,224.0,224.0,224.0,1,0,0.5578002316455294,of,of,2.0,9.0,0.6428571428571429,7.4
ZDM,3,112,26,10,20,,,,,0,0,16.976739049218704,spare,spare,5.0,10.0,0.7142857142857143,4.28
ZDM,3,112,26,11,20,,,,,0,0,8.077870326640346,dialogue,dialogue,8.0,11.0,0.7857142857142857,4.29
ZDM,3,112,26,12,20,186.0,186.0,186.0,186.0,1,0,3.7591279894989262,and,and,3.0,12.0,0.8571428571428571,7.41
ZDM,3,112,26,13,20,,,,,0,0,14.919350496921925,acute,acute,5.0,13.0,0.9285714285714286,4.0
ZDM,3,112,26,14,20,,,,,0,0,17.240316145035617,expressiveness.,expressiveness,14.0,14.0,1.0,2.31
ZDM,3,112,26,15,20,202.0,202.0,202.0,202.0,1,0,,,,,,,
ZDM,3,112,26,16,20,,,,,0,0,,,,,,,
ZDM,3,112,26,17,20,,,,,0,0,,,,,,,
ZDM,3,112,26,18,20,212.0,212.0,212.0,212.0,1,0,,,,,,,
ZDM,3,112,26,19,20,160.0,160.0,270.0,160.0,1,0,,,,,,,
ZDM,3,113,27,0,20,112.0,112.0,112.0,112.0,1,0,,Just,just,4.0,0.0,0.0,6.43
ZDM,3,113,27,1,20,248.0,248.0,248.0,248.0,1,1,7.833955588088865,about,about,5.0,1.0,0.08333333333333333,6.4
ZDM,3,113,27,2,20,,,,,0,0,4.624425676646182,the,the,3.0,2.0,0.16666666666666666,7.73
ZDM,3,113,27,3,20,362.0,362.0,362.0,362.0,1,0,6.317863167325879,best,best,4.0,3.0,0.25,5.84
ZDM,3,113,27,4,20,238.0,238.0,238.0,238.0,1,0,23.406790283320714,"straight-up,",straight-up,11.0,4.0,0.3333333333333333,5.02
ZDM,3,113,27,5,20,256.0,256.0,256.0,256.0,1,0,10.868454886138823,old-school,old-school,10.0,5.0,0.4166666666666667,5.43
ZDM,3,113,27,6,20,158.0,158.0,158.0,158.0,1,0,7.130605708091875,horror,horror,6.0,6.0,0.5,4.43
ZDM,3,113,27,7,20,,,,,0,0,4.04828517211698,film,film,4.0,7.0,0.5833333333333334,5.2
ZDM,3,113,27,8,20,226.0,226.0,226.0,226.0,1,1,2.779461151597299,of,of,2.0,8.0,0.6666666666666666,7.4
ZDM,3,113,27,9,20,116.0,116.0,342.0,116.0,1,0,1.8985708293922172,the,the,3.0,9.0,0.75,7.73
ZDM,3,113,27,10,20,,,,,0,0,4.127290562270337,last,last,4.0,10.0,0.8333333333333334,5.86
ZDM,3,113,27,11,20,176.0,176.0,176.0,176.0,1,0,5.876037673467513,15,15,2.0,11.0,0.9166666666666666,5.32
ZDM,3,113,27,12,20,184.0,184.0,184.0,184.0,1,1,1.8695752638851826,years.,years,5.0,12.0,1.0,5.96
ZDM,3,113,27,13,20,158.0,158.0,342.0,158.0,1,0,,,,,,,
ZDM,3,113,27,14,20,,,,,0,0,,,,,,,
ZDM,3,113,27,15,20,236.0,400.0,400.0,400.0,2,0,,,,,,,
ZDM,3,113,27,16,20,138.0,138.0,138.0,138.0,1,0,,,,,,,
ZDM,3,113,27,17,20,,,,,0,0,,,,,,,
ZDM,3,113,27,18,20,,,,,0,0,,,,,,,
ZDM,3,113,27,19,20,160.0,160.0,408.0,160.0,1,0,,,,,,,
ZDM,3,114,28,0,21,260.0,260.0,260.0,260.0,1,0,15.758999723415407,Gosling,gosling,7.0,0.0,0.0,3.03
ZDM,3,114,28,1,21,,,,,0,0,13.517773068201242,creates,creates,7.0,1.0,0.045454545454545456,4.28
ZDM,3,114,28,2,21,,,,,0,0,1.4814809122768458,a,a,1.0,2.0,0.09090909090909091,7.36
ZDM,3,114,28,3,21,,,,,0,0,17.293493083942156,staggeringly,staggeringly,12.0,3.0,0.13636363636363635,2.38
