global_sent_idx,word_idx,word,dep_length,dep_rel,pos,is_root
195,5,irritating,0,ROOT,VERB,1
195,6,movie,1,dobj,NOUN,0
195,7,without,2,prep,ADP,0
195,8,any,5,nsubj,PRON,0
195,9,of,1,prep,ADP,0
195,10,its,2,poss,PRON,0
195,11,satirical,1,amod,ADJ,0
195,12,salvos,3,pobj,NOUN,0
195,13,hitting,6,pcomp,VERB,0
195,14,a,2,det,DET,0
195,15,discernible,1,amod,ADJ,0
195,16,target,3,dobj,NOUN,0
195,17,.,12,punct,PUNCT,0
196,0,For,5,prep,ADP,0
196,1,VeggieTales,1,compound,PROPN,0
196,2,fans,2,pobj,NOUN,0
196,3,",",2,punct,PUNCT,0
196,4,this,1,nsubj,PRON,0
196,5,is,0,ROOT,AUX,1
196,6,more,1,advmod,ADV,0
196,7,appetizing,2,acomp,ADJ,0
196,8,than,1,prep,ADP,0
196,9,a,2,det,DET,0
196,10,side,1,compound,NOUN,0
196,11,dish,3,pobj,NOUN,0
196,12,of,1,prep,ADP,0
196,13,asparagus,1,pobj,NOUN,0
196,14,.,9,punct,PUNCT,0
197,0,While,2,mark,SCONJ,0
197,1,it,1,nsubj,PRON,0
197,2,regards,26,advcl,VERB,0
197,3,1967,1,dobj,NUM,0
197,4,as,2,prep,ADP,0
197,5,the,3,det,DET,0
197,6,key,2,amod,ADJ,0
197,7,turning,1,compound,NOUN,0
197,8,point,4,pobj,NOUN,0
197,9,of,1,prep,ADP,0
197,10,the,2,det,DET,0
197,11,20th,1,amod,ADJ,0
197,12,century,3,pobj,NOUN,0
197,13,",",11,punct,PUNCT,0
197,14,and,12,cc,CCONJ,0
197,15,returns,13,conj,NOUN,0
197,16,again,1,advmod,ADV,0
197,17,and,1,cc,CCONJ,0
197,18,again,2,conj,ADV,0
197,19,to,4,prep,ADP,0
197,20,images,1,pobj,NOUN,0
197,21,of,1,prep,ADP,0
197,22,dissidents,1,pobj,NOUN,0
197,23,in,1,prep,ADP,0
197,24,the,1,det,DET,0
197,25,streets,2,pobj,NOUN,0
197,26,",",2,punct,PUNCT,0
197,27,it,1,nsubj,PRON,0
197,28,'s,0,ROOT,AUX,1
197,29,alarmingly,1,advmod,ADV,0
197,30,current,2,acomp,ADJ,0
197,31,.,3,punct,PUNCT,0
198,0,A,3,det,DET,0
198,1,truly,1,advmod,ADV,0
198,2,wonderful,1,amod,ADJ,0
198,3,tale,0,ROOT,NOUN,1
198,4,combined,1,acl,VERB,0
198,5,with,1,prep,ADP,0
198,6,stunning,1,amod,ADJ,0
198,7,animation,2,pobj,NOUN,0
198,8,.,5,punct,PUNCT,0
199,0,Nothing,1,compound,PRON,0
199,1,sticks,17,nsubj,NOUN,0
199,2,",",1,punct,PUNCT,0
199,3,really,2,advmod,ADV,0
199,4,",",3,punct,PUNCT,0
199,5,except,4,prep,SCONJ,0
199,6,a,3,det,DET,0
199,7,lingering,2,amod,VERB,0
199,8,creepiness,1,amod,NOUN,0
199,9,one,1,nsubj,NOUN,0
199,10,feels,5,pcomp,VERB,0
199,11,from,1,prep,ADP,0
199,12,being,1,auxpass,AUX,0
199,13,dragged,2,pcomp,VERB,0
199,14,through,1,prep,ADP,0
199,15,a,1,det,DET,0
199,16,sad,2,pobj,ADJ,0
199,17,",",1,punct,PUNCT,0
199,18,sordid,0,ROOT,VERB,1
199,19,universe,1,dobj,NOUN,0
199,20,of,1,prep,ADP,0
199,21,guns,1,pobj,NOUN,0
199,22,",",1,punct,PUNCT,0
199,23,drugs,2,conj,NOUN,0
199,24,",",1,punct,PUNCT,0
199,25,avarice,2,conj,NOUN,0
199,26,and,1,cc,CCONJ,0
199,27,damaged,1,amod,ADJ,0
199,28,dreams,3,conj,NOUN,0
199,29,.,11,punct,PUNCT,0
200,0,`,4,punct,PUNCT,0
200,1,`,3,punct,PUNCT,0
200,2,Simone,2,nsubj,PROPN,0
200,3,'',1,punct,PUNCT,0
200,4,is,0,ROOT,AUX,1
200,5,a,1,det,DET,0
200,6,fun,2,attr,NOUN,0
200,7,and,1,cc,CCONJ,0
200,8,funky,1,amod,ADJ,0
200,9,look,3,conj,NOUN,0
200,10,into,1,prep,ADP,0
200,11,an,2,det,DET,0
200,12,artificial,1,amod,ADJ,0
200,13,creation,3,pobj,NOUN,0
200,14,in,1,prep,ADP,0
200,15,a,1,det,DET,0
200,16,world,2,pobj,NOUN,0
200,17,that,1,nsubj,PRON,0
200,18,thrives,2,relcl,VERB,0
200,19,on,1,prep,ADP,0
200,20,artificiality,1,pobj,NOUN,0
200,21,.,17,punct,PUNCT,0
201,0,It,1,nsubj,PRON,0
201,1,'s,0,ROOT,AUX,1
201,2,a,1,det,DET,0
201,3,hoot,2,attr,NOUN,0
201,4,watching,1,acl,VERB,0
201,5,The,2,det,DET,0
201,6,Rock,1,compound,PROPN,0
201,7,chomp,3,dobj,NOUN,0
201,8,on,4,prep,ADP,0
201,9,jumbo,1,amod,ADJ,0
201,10,ants,2,pobj,NOUN,0
201,11,",",10,punct,PUNCT,0
201,12,pull,11,conj,VERB,0
201,13,an,1,det,DET,0
201,14,arrow,2,dobj,NOUN,0
201,15,out,3,prep,ADP,0
201,16,of,1,prep,ADP,0
201,17,his,1,poss,PRON,0
201,18,back,2,pobj,NOUN,0
201,19,",",7,punct,PUNCT,0
201,20,and,8,cc,CCONJ,0
201,21,leap,9,conj,VERB,0
201,22,unscathed,1,acomp,ADJ,0
201,23,through,1,prep,ADP,0
201,24,raging,1,amod,VERB,0
201,25,fire,2,pobj,NOUN,0
201,26,!,25,punct,PUNCT,0
202,0,While,2,mark,SCONJ,0
202,1,Tattoo,1,advmod,ADV,0
202,2,borrows,13,advcl,VERB,0
202,3,heavily,1,advmod,ADV,0
202,4,from,2,prep,ADP,0
202,5,both,1,preconj,CCONJ,0
202,6,Seven,2,pobj,PROPN,0
202,7,and,1,cc,CCONJ,0
202,8,The,1,det,DET,0
202,9,Silence,3,conj,PROPN,0
202,10,of,1,prep,ADP,0
202,11,the,1,det,DET,0
202,12,Lambs,2,pobj,PROPN,0
202,13,",",2,punct,PUNCT,0
202,14,it,1,nsubj,PRON,0
202,15,manages,0,ROOT,VERB,1
202,16,to,1,aux,PART,0
202,17,maintain,2,xcomp,VERB,0
202,18,both,2,det,CCONJ,0
202,19,a,1,det,DET,0
202,20,level,3,dobj,NOUN,0
202,21,of,1,prep,ADP,0
202,22,sophisticated,1,amod,ADJ,0
202,23,intrigue,5,nmod,NOUN,0
202,24,and,1,cc,CCONJ,0
202,25,human,2,amod,ADJ,0
202,26,-,1,punct,PUNCT,0
202,27,scale,1,compound,NOUN,0
202,28,characters,7,pobj,NOUN,0
202,29,that,1,nsubj,PRON,0
202,30,suck,2,relcl,VERB,0
202,31,the,1,det,DET,0
202,32,audience,2,dobj,NOUN,0
202,33,in,3,prt,ADP,0
202,34,.,19,punct,PUNCT,0
203,0,A,1,det,DET,0
203,1,portrait,0,ROOT,NOUN,1
203,2,of,1,prep,ADP,0
203,3,an,1,det,DET,0
203,4,artist,2,pobj,NOUN,0
203,5,.,4,punct,PUNCT,0
204,0,As,1,mark,SCONJ,0
204,1,written,29,advcl,VERB,0
204,2,by,1,agent,ADP,0
204,3,Michael,1,compound,PROPN,0
204,4,Berg,2,pobj,PROPN,0
204,5,and,1,cc,CCONJ,0
204,6,Michael,2,compound,PROPN,0
204,7,J.,1,compound,PROPN,0
204,8,Wilson,4,conj,PROPN,0
204,9,from,8,prep,ADP,0
204,10,a,1,det,DET,0
204,11,story,2,pobj,NOUN,0
204,12,by,1,prep,ADP,0
204,13,Wilson,1,pobj,PROPN,0
204,14,",",1,punct,PUNCT,0
204,15,this,1,det,DET,0
204,16,relentless,3,appos,NOUN,0
204,17,",",1,punct,PUNCT,0
204,18,all,4,advmod,ADV,0
204,19,-,3,punct,PUNCT,0
204,20,wise,2,amod,ADJ,0
204,21,-,1,punct,PUNCT,0
204,22,guys,7,nmod,NOUN,0
204,23,-,1,punct,PUNCT,0
204,24,all,2,advmod,PRON,0
204,25,-,1,punct,PUNCT,0
204,26,the,2,det,DET,0
204,27,-,1,punct,PUNCT,0
204,28,time,4,pobj,NOUN,0
204,29,approach,1,nsubj,NOUN,0
204,30,tries,0,ROOT,VERB,1
204,31,way,2,advmod,ADV,0
204,32,too,1,advmod,ADV,0
204,33,hard,3,advmod,ADV,0
204,34,and,4,cc,CCONJ,0
204,35,gets,5,conj,VERB,0
204,36,tiring,1,acomp,VERB,0
204,37,in,2,prep,ADP,0
204,38,no,1,det,DET,0
204,39,time,2,pobj,NOUN,0
204,40,at,1,advmod,ADV,0
204,41,all,2,advmod,ADV,0
204,42,.,12,punct,PUNCT,0
205,0,It,1,nsubj,PRON,0
205,1,'s,0,ROOT,AUX,1
205,2,the,2,det,DET,0
205,3,best,1,amod,ADJ,0
205,4,film,3,attr,NOUN,0
205,5,of,1,prep,ADP,0
205,6,the,1,det,DET,0
205,7,year,2,pobj,NOUN,0
205,8,so,1,advmod,ADV,0
205,9,far,8,advmod,ADV,0
205,10,",",9,punct,PUNCT,0
205,11,the,1,det,DET,0
205,12,benchmark,11,attr,NOUN,0
205,13,against,9,prep,ADP,0
205,14,which,1,pobj,PRON,0
205,15,all,4,det,DET,0
205,16,other,3,amod,ADJ,0
205,17,Best,1,compound,PROPN,0
205,18,Picture,1,compound,PROPN,0
205,19,contenders,3,nsubjpass,NOUN,0
205,20,should,2,aux,AUX,0
205,21,be,1,auxpass,AUX,0
205,22,measured,10,relcl,VERB,0
205,23,.,22,punct,PUNCT,0
206,0,This,1,nsubj,PRON,0
206,1,is,0,ROOT,AUX,1
206,2,one,1,attr,NUM,0
206,3,of,1,prep,ADP,0
206,4,the,2,det,DET,0
206,5,biggest,1,amod,ADJ,0
206,6,disappointments,3,pobj,NOUN,0
206,7,of,1,prep,ADP,0
206,8,the,1,det,DET,0
206,9,year,2,pobj,NOUN,0
206,10,.,9,punct,PUNCT,0
207,0,It,2,nsubj,PRON,0
207,1,never,1,neg,ADV,0
207,2,fails,0,ROOT,VERB,1
207,3,to,1,aux,PART,0
207,4,engage,2,xcomp,VERB,0
207,5,us,1,dobj,PRON,0
207,6,.,4,punct,PUNCT,0
208,0,Denis,1,nsubj,PROPN,0
208,1,forges,0,ROOT,VERB,1
208,2,out,1,prep,ADP,0
208,3,of,1,prep,ADP,0
208,4,the,1,det,DET,0
208,5,theories,2,pobj,NOUN,0
208,6,of,1,prep,ADP,0
208,7,class,2,npadvmod,NOUN,0
208,8,-,1,punct,PUNCT,0
208,9,based,1,amod,VERB,0
208,10,rage,4,pobj,NOUN,0
208,11,and,10,cc,CCONJ,0
208,12,sisterly,1,advmod,ADV,0
208,13,obsession,12,conj,VERB,0
208,14,a,5,det,DET,0
208,15,razor,2,npadvmod,NOUN,0
208,16,-,1,punct,PUNCT,0
208,17,sided,2,amod,ADJ,0
208,18,tuning,1,compound,NOUN,0
208,19,fork,6,dobj,NOUN,0
208,20,that,1,nsubj,PRON,0
208,21,rings,2,relcl,VERB,0
208,22,with,1,prep,ADP,0
208,23,cultural,5,amod,ADJ,0
208,24,",",1,punct,PUNCT,0
208,25,sexual,2,conj,ADJ,0
208,26,and,1,cc,CCONJ,0
208,27,social,2,conj,ADJ,0
208,28,discord,6,pobj,NOUN,0
208,29,.,28,punct,PUNCT,0
209,0,The,1,det,DET,0
209,1,movie,1,nsubj,NOUN,0
209,2,slides,0,ROOT,VERB,1
209,3,downhill,1,advmod,ADV,0
209,4,as,1,advmod,ADV,0
209,5,soon,3,advmod,ADV,0
209,6,as,4,mark,SCONJ,0
209,7,macho,2,amod,ADJ,0
209,8,action,1,compound,NOUN,0
209,9,conventions,1,nsubj,NOUN,0
209,10,assert,5,advcl,VERB,0
209,11,themselves,1,dobj,PRON,0
209,12,.,10,punct,PUNCT,0
210,0,More,1,advmod,ADV,0
210,1,romantic,3,amod,ADJ,0
210,2,",",2,punct,PUNCT,0
210,3,more,1,advmod,ADV,0
210,4,emotional,0,ROOT,ADJ,1
210,5,and,1,cc,CCONJ,0
210,6,ultimately,2,advmod,ADV,0
210,7,more,1,advmod,ADV,0
210,8,satisfying,4,conj,ADJ,0
210,9,than,1,prep,ADP,0
210,10,the,4,det,DET,0
210,11,teary,2,amod,ADJ,0
210,12,-,1,punct,PUNCT,0
210,13,eyed,1,amod,ADJ,0
210,14,original,5,pobj,NOUN,0
210,15,.,11,punct,PUNCT,0
211,0,Like,0,ROOT,ADP,1
211,1,the,1,det,DET,0
211,2,best,2,pobj,ADJ,0
211,3,of,1,prep,ADP,0
211,4,Godard,2,poss,PROPN,0
211,5,'s,1,case,PART,0
211,6,movies,3,pobj,NOUN,0
211,7,...,7,punct,PUNCT,0
211,8,it,1,nsubj,PRON,0
211,9,is,0,ROOT,AUX,1
211,10,visually,1,advmod,ADV,0
211,11,ravishing,2,acomp,VERB,0
211,12,",",1,punct,PUNCT,0
211,13,penetrating,2,conj,VERB,0
211,14,",",1,punct,PUNCT,0
211,15,impenetrable,2,amod,ADJ,0
211,16,.,7,punct,PUNCT,0
212,0,The,2,det,DET,0
212,1,cumulative,1,amod,ADJ,0
212,2,effect,4,nsubj,NOUN,0
212,3,of,1,prep,ADP,0
212,4,the,1,det,DET,0
212,5,movie,2,pobj,NOUN,0
212,6,is,0,ROOT,AUX,1
212,7,repulsive,1,acomp,ADJ,0
212,8,and,1,cc,CCONJ,0
212,9,depressing,2,conj,ADJ,0
212,10,.,4,punct,PUNCT,0
213,0,Feels,0,ROOT,VERB,1
213,1,like,1,prep,ADP,0
213,2,nothing,1,pobj,PRON,0
213,3,quite,2,advmod,ADV,0
213,4,so,1,advmod,ADV,0
213,5,much,5,advmod,ADV,0
213,6,as,1,prep,ADP,0
213,7,a,4,det,DET,0
213,8,middle,2,npadvmod,ADJ,0
213,9,-,1,punct,PUNCT,0
213,10,aged,1,amod,ADJ,0
213,11,moviemaker,2,poss,NOUN,0
213,12,'s,1,case,PART,0
213,13,attempt,7,pobj,NOUN,0
213,14,to,1,aux,PART,0
213,15,surround,2,acl,VERB,0
213,16,himself,1,dobj,PRON,0
213,17,with,2,prep,ADP,0
213,18,beautiful,5,amod,ADJ,0
213,19,",",4,punct,PUNCT,0
213,20,half,2,advmod,ADJ,0
213,21,-,1,punct,PUNCT,0
213,22,naked,1,amod,ADJ,0
213,23,women,6,pobj,NOUN,0
213,24,.,24,punct,PUNCT,0
214,0,A,3,det,DET,0
214,1,very,1,advmod,ADV,0
214,2,long,1,amod,ADJ,0
214,3,movie,0,ROOT,NOUN,1
214,4,",",1,punct,PUNCT,0
214,5,dull,2,amod,ADJ,0
214,6,in,1,prep,ADP,0
214,7,stretches,1,pobj,NOUN,0
214,8,",",5,punct,PUNCT,0
214,9,with,6,prep,ADP,0
214,10,entirely,2,advmod,ADV,0
214,11,too,1,advmod,ADV,0
214,12,much,1,amod,ADJ,0
214,13,focus,4,pobj,NOUN,0
214,14,on,1,prep,ADP,0
214,15,meal,1,compound,NOUN,0
214,16,preparation,2,pobj,NOUN,0
214,17,and,1,cc,CCONJ,0
214,18,igloo,1,amod,ADJ,0
214,19,construction,3,conj,NOUN,0
214,20,.,17,punct,PUNCT,0
215,0,In,4,prep,ADP,0
215,1,XXX,1,pobj,PROPN,0
215,2,",",2,punct,PUNCT,0
215,3,Diesel,1,nsubj,PROPN,0
215,4,is,0,ROOT,AUX,1
215,5,that,17,mark,PRON,0
215,6,rare,1,amod,ADJ,0
215,7,creature,15,nsubj,NOUN,0
215,8,--,1,punct,PUNCT,0
215,9,an,2,det,DET,0
215,10,action,1,compound,NOUN,0
215,11,hero,4,appos,NOUN,0
215,12,with,1,prep,ADP,0
215,13,table,1,compound,NOUN,0
215,14,manners,2,pobj,NOUN,0
215,15,",",4,punct,PUNCT,0
215,16,and,5,cc,CCONJ,0
215,17,one,6,conj,NUM,0
215,18,who,1,nsubj,PRON,0
215,19,proves,2,relcl,VERB,0
215,20,that,1,det,DET,0
215,21,elegance,2,dobj,NOUN,0
215,22,is,18,ccomp,AUX,0
215,23,more,3,advmod,ADJ,0
215,24,than,1,prep,ADP,0
215,25,tattoo,1,advmod,ADV,0
215,26,deep,4,acomp,ADJ,0
215,27,.,23,punct,PUNCT,0
216,0,I,1,nsubj,PRON,0
216,1,'m,11,ccomp,AUX,0
216,2,not,1,neg,PART,0
216,3,sure,2,acomp,ADJ,0
216,4,which,2,nsubj,PRON,0
216,5,will,1,aux,AUX,0
216,6,take,3,ccomp,VERB,0
216,7,longer,1,advmod,ADV,0
216,8,to,1,aux,PART,0
216,9,heal,3,xcomp,VERB,0
216,10,:,2,punct,PUNCT,0
216,11,the,1,det,DET,0
216,12,welt,0,ROOT,NOUN,1
216,13,on,1,prep,ADP,0
216,14,Johnny,1,compound,PROPN,0
216,15,Knoxville,2,poss,PROPN,0
216,16,'s,1,case,PART,0
216,17,stomach,4,pobj,NOUN,0
216,18,from,1,prep,ADP,0
216,19,a,4,det,DET,0
216,20,riot,2,compound,NOUN,0
216,21,-,1,punct,PUNCT,0
216,22,control,1,compound,NOUN,0
216,23,projectile,5,pobj,NOUN,0
216,24,or,1,cc,CCONJ,0
216,25,my,3,poss,PRON,0
216,26,own,2,amod,ADJ,0
216,27,tortured,1,amod,VERB,0
216,28,psyche,5,conj,NOUN,0
216,29,.,17,punct,PUNCT,0
217,0,While,4,mark,SCONJ,0
217,1,Serving,1,amod,PROPN,0
217,2,Sara,2,nsubj,PROPN,0
217,3,does,1,aux,AUX,0
217,4,have,21,advcl,VERB,0
217,5,a,2,det,DET,0
217,6,long,1,amod,ADJ,0
217,7,way,3,dobj,NOUN,0
217,8,to,1,aux,PART,0
217,9,go,2,relcl,VERB,0
217,10,before,2,mark,SCONJ,0
217,11,it,1,nsubj,PRON,0
217,12,reaches,3,advcl,VERB,0
217,13,the,1,det,DET,0
217,14,level,2,dobj,NOUN,0
217,15,of,1,prep,ADP,0
217,16,crudity,1,pobj,NOUN,0
217,17,in,5,prep,ADP,0
217,18,the,4,det,DET,0
217,19,latest,3,amod,ADJ,0
217,20,Austin,1,compound,PROPN,0
217,21,Powers,1,compound,PROPN,0
217,22,extravaganza,5,pobj,NOUN,0
217,23,",",2,punct,PUNCT,0
217,24,there,1,expl,PRON,0
217,25,'s,0,ROOT,VERB,1
217,26,nothing,1,attr,PRON,0
217,27,here,1,advmod,ADV,0
217,28,to,1,aux,PART,0
217,29,match,4,xcomp,VERB,0
217,30,that,4,det,DET,0
217,31,movie,3,poss,NOUN,0
217,32,'s,1,case,PART,0
217,33,intermittent,1,amod,ADJ,0
217,34,moments,5,dobj,NOUN,0
217,35,of,1,prep,ADP,0
217,36,inspiration,1,pobj,NOUN,0
217,37,.,12,punct,PUNCT,0
218,0,It,1,nsubj,PRON,0
218,1,'s,0,ROOT,AUX,1
218,2,difficult,1,acomp,ADJ,0
218,3,to,1,aux,PART,0
218,4,conceive,3,xcomp,VERB,0
218,5,of,1,prep,ADP,0
218,6,anyone,1,pobj,PRON,0
218,7,who,2,nsubj,PRON,0
218,8,has,1,aux,AUX,0
218,9,reached,3,relcl,VERB,0
218,10,puberty,1,dobj,NOUN,0
218,11,actually,1,advmod,ADV,0
218,12,finding,3,advcl,VERB,0
218,13,the,1,det,DET,0
218,14,characters,2,dobj,NOUN,0
218,15,in,1,prep,ADP,0
218,16,Slackers,1,pobj,PROPN,0
218,17,or,1,cc,CCONJ,0
218,18,their,1,poss,PRON,0
218,19,antics,3,conj,NOUN,0
218,20,amusing,8,ccomp,ADJ,0
218,21,",",20,punct,PUNCT,0
218,22,let,21,xcomp,VERB,0
218,23,alone,1,advmod,ADV,0
218,24,funny,2,ccomp,ADJ,0
218,25,.,24,punct,PUNCT,0
219,0,It,2,nsubj,PRON,0
219,1,never,1,neg,ADV,0
219,2,is,0,ROOT,AUX,1
219,3,",",1,punct,PUNCT,0
219,4,not,1,neg,PART,0
219,5,fully,3,advmod,ADV,0
219,6,.,4,punct,PUNCT,0
220,0,Not,2,preconj,PART,0
220,1,only,1,advmod,ADV,0
220,2,is,0,ROOT,AUX,1
220,3,Undercover,1,compound,PROPN,0
220,4,Brother,2,nsubj,PROPN,0
220,5,as,1,advmod,ADV,0
220,6,funny,4,acomp,ADJ,0
220,7,",",1,punct,PUNCT,0
220,8,if,3,mark,SCONJ,0
220,9,not,2,neg,PART,0
220,10,more,1,advmod,ADV,0
220,11,so,9,advmod,ADV,0
220,12,",",10,punct,PUNCT,0
220,13,than,11,prep,ADP,0
220,14,both,3,det,DET,0
220,15,Austin,1,compound,PROPN,0
220,16,Powers,1,compound,PROPN,0
220,17,films,4,pobj,NOUN,0
220,18,",",16,punct,PUNCT,0
220,19,but,17,cc,CCONJ,0
220,20,it,1,nsubj,PRON,0
220,21,'s,19,conj,AUX,0
220,22,also,1,advmod,ADV,0
220,23,one,2,attr,NUM,0
220,24,of,1,prep,ADP,0
220,25,the,4,det,DET,0
220,26,smarter,3,amod,ADJ,0
220,27,",",2,punct,PUNCT,0
220,28,savvier,1,amod,ADJ,0
220,29,spoofs,5,pobj,NOUN,0
220,30,to,1,aux,PART,0
220,31,come,10,xcomp,VERB,0
220,32,along,1,advmod,ADP,0
220,33,in,2,prep,ADP,0
220,34,some,1,det,DET,0
220,35,time,2,pobj,NOUN,0
220,36,.,15,punct,PUNCT,0
221,0,It,3,nsubjpass,PRON,0
221,1,should,2,aux,AUX,0
221,2,be,1,auxpass,AUX,0
221,3,mentioned,0,ROOT,VERB,1
221,4,that,10,mark,SCONJ,0
221,5,the,2,det,DET,0
221,6,set,1,amod,VERB,0
221,7,design,7,nsubj,NOUN,0
221,8,and,1,cc,CCONJ,0
221,9,interiors,2,conj,NOUN,0
221,10,of,3,prep,ADP,0
221,11,the,2,det,DET,0
221,12,haunted,1,amod,ADJ,0
221,13,vessel,3,pobj,NOUN,0
221,14,are,11,ccomp,AUX,0
221,15,more,3,advmod,ADJ,0
221,16,than,1,prep,ADP,0
221,17,effectively,1,advmod,ADV,0
221,18,creepy,4,acomp,ADJ,0
221,19,and,1,cc,CCONJ,0
221,20,moodily,1,advmod,ADV,0
221,21,lit,3,conj,VERB,0
221,22,.,19,punct,PUNCT,0
222,0,With,18,prep,ADP,0
222,1,the,1,det,DET,0
222,2,exception,2,pobj,NOUN,0
222,3,of,1,prep,ADP,0
222,4,some,3,det,DET,0
222,5,fleetingly,1,advmod,ADV,0
222,6,amusing,1,amod,ADJ,0
222,7,improvisations,4,pobj,NOUN,0
222,8,by,1,prep,ADP,0
222,9,Cedric,1,pobj,PROPN,0
222,10,the,1,det,DET,0
222,11,Entertainer,2,appos,PROPN,0
222,12,as,5,prep,ADP,0
222,13,Perry,2,poss,PROPN,0
222,14,'s,1,case,PART,0
222,15,boss,3,pobj,NOUN,0
222,16,",",2,punct,PUNCT,0
222,17,there,1,expl,PRON,0
222,18,is,0,ROOT,VERB,1
222,19,n't,1,neg,PART,0
222,20,a,2,det,DET,0
222,21,redeeming,1,amod,ADJ,0
222,22,moment,4,attr,NOUN,0
222,23,here,1,advmod,ADV,0
222,24,.,6,punct,PUNCT,0
223,0,It,1,nsubj,PRON,0
223,1,'s,0,ROOT,AUX,1
223,2,a,3,det,DET,0
223,3,funny,2,amod,ADJ,0
223,4,little,1,amod,ADJ,0
223,5,movie,4,attr,NOUN,0
223,6,with,1,prep,ADP,0
223,7,clever,1,amod,ADJ,0
223,8,dialogue,2,pobj,NOUN,0
223,9,and,1,cc,CCONJ,0
223,10,likeable,1,amod,ADJ,0
223,11,characters,3,conj,NOUN,0
223,12,.,11,punct,PUNCT,0
224,0,`,3,punct,PUNCT,0
224,1,`,2,punct,PUNCT,0
224,2,13,1,nummod,NUM,0
224,3,Conversations,2,nsubj,PROPN,0
224,4,'',1,punct,PUNCT,0
224,5,holds,0,ROOT,VERB,1
224,6,its,1,poss,PRON,0
224,7,goodwill,1,nsubj,NOUN,0
224,8,close,3,ccomp,ADJ,0
224,9,",",4,punct,PUNCT,0
224,10,but,5,cc,CCONJ,0
224,11,is,6,conj,AUX,0
224,12,relatively,1,advmod,ADV,0
224,13,slow,2,acomp,ADJ,0
224,14,to,1,aux,PART,0
224,15,come,2,xcomp,VERB,0
224,16,to,1,prep,ADP,0
224,17,the,1,det,DET,0
224,18,point,2,pobj,NOUN,0
224,19,.,14,punct,PUNCT,0
225,0,Not,2,neg,PART,0
225,1,the,1,det,DET,0
225,2,kind,0,ROOT,NOUN,1
225,3,of,1,prep,ADP,0
225,4,film,1,pobj,NOUN,0
225,5,that,2,nsubj,PRON,0
225,6,will,1,aux,AUX,0
225,7,appeal,5,relcl,VERB,0
225,8,to,1,prep,ADP,0
225,9,a,3,det,DET,0
225,10,mainstream,2,amod,ADJ,0
225,11,American,1,amod,ADJ,0
225,12,audience,4,pobj,NOUN,0
225,13,",",11,punct,PUNCT,0
225,14,but,12,cc,CCONJ,0
225,15,there,1,expl,PRON,0
225,16,is,14,conj,VERB,0
225,17,a,2,det,DET,0
225,18,certain,1,amod,ADJ,0
225,19,charm,3,attr,NOUN,0
225,20,about,1,prep,ADP,0
225,21,the,1,det,DET,0
225,22,film,2,pobj,NOUN,0
225,23,that,1,nsubj,PRON,0
225,24,makes,2,relcl,VERB,0
225,25,it,3,nsubj,PRON,0
225,26,a,2,det,DET,0
225,27,suitable,1,amod,ADJ,0
225,28,entry,4,ccomp,NOUN,0
225,29,into,1,prep,ADP,0
225,30,the,2,det,DET,0
225,31,fest,1,amod,ADJ,0
225,32,circuit,3,pobj,NOUN,0
225,33,.,17,punct,PUNCT,0
226,0,You,1,nsubj,PRON,0
226,1,come,0,ROOT,VERB,1
226,2,away,1,advmod,ADV,0
226,3,wishing,2,advcl,VERB,0
226,4,",",1,punct,PUNCT,0
226,5,though,2,advmod,ADV,0
226,6,",",5,punct,PUNCT,0
226,7,that,3,mark,SCONJ,0
226,8,the,1,det,DET,0
226,9,movie,1,nsubj,NOUN,0
226,10,spent,9,advcl,VERB,0
226,11,a,1,det,DET,0
226,12,lot,1,npadvmod,NOUN,0
226,13,less,1,amod,ADJ,0
226,14,time,4,dobj,NOUN,0
226,15,trying,5,advcl,VERB,0
226,16,to,1,aux,PART,0
226,17,make,2,xcomp,VERB,0
226,18,a,2,det,DET,0
226,19,credible,1,amod,ADJ,0
226,20,case,3,dobj,NOUN,0
226,21,for,1,prep,ADP,0
226,22,reports,1,pobj,NOUN,0
226,23,from,1,prep,ADP,0
226,24,the,1,det,DET,0
226,25,afterlife,2,pobj,NOUN,0
226,26,and,1,cc,CCONJ,0
226,27,a,1,det,DET,0
226,28,lot,1,npadvmod,NOUN,0
226,29,more,1,amod,ADJ,0
226,30,time,13,npadvmod,NOUN,0
226,31,on,14,prep,ADP,0
226,32,the,2,det,DET,0
226,33,romantic,1,amod,ADJ,0
226,34,urgency,3,pobj,NOUN,0
226,35,that,1,nsubj,PRON,0
226,36,'s,2,relcl,AUX,0
226,37,at,1,prep,ADP,0
226,38,the,1,det,DET,0
226,39,center,2,pobj,NOUN,0
226,40,of,1,prep,ADP,0
226,41,the,1,det,DET,0
226,42,story,2,pobj,NOUN,0
226,43,.,42,punct,PUNCT,0
227,0,The,1,det,DET,0
227,1,movie,1,nsubj,NOUN,0
227,2,is,0,ROOT,AUX,1
227,3,virtually,1,advmod,ADV,0
227,4,without,2,prep,ADP,0
227,5,context,1,pobj,NOUN,0
227,6,--,1,punct,PUNCT,0
227,7,journalistic,3,conj,ADJ,0
227,8,or,1,cc,CCONJ,0
227,9,historical,2,conj,ADJ,0
227,10,.,8,punct,PUNCT,0
228,0,After,15,prep,ADP,0
228,1,sitting,1,pcomp,VERB,0
228,2,through,1,prep,ADP,0
228,3,this,9,det,DET,0
228,4,sloppy,8,amod,ADJ,0
