subject,session,global_sent_idx,local_sent_idx,word_idx,word_count,FFD,GD,TRT,nFix,reg
ZDN,8,245,22,0,43,,,,0,0
ZDN,8,245,22,1,43,,,,0,0
ZDN,8,245,22,2,43,,,,0,0
ZDN,8,245,22,3,43,256.0,256.0,256.0,1,0
ZDN,8,245,22,4,43,,,,0,0
ZDN,8,245,22,5,43,,,,0,0
ZDN,8,245,22,6,43,118.0,436.0,436.0,2,0
ZDN,8,245,22,7,43,,,,0,0
ZDN,8,245,22,8,43,,,,0,0
ZDN,8,245,22,9,43,,,,0,0
ZDN,8,245,22,10,43,,,,0,0
ZDN,8,245,22,11,43,274.0,274.0,482.0,2,1
ZDN,8,245,22,12,43,184.0,184.0,184.0,1,0
ZDN,8,245,22,13,43,,,,0,0
ZDN,8,245,22,14,43,,,,0,0
ZDN,8,245,22,15,43,,,,0,0
ZDN,8,245,22,16,43,,,,0,0
ZDN,8,245,22,17,43,,,,0,0
ZDN,8,245,22,18,43,,,,0,0
ZDN,8,245,22,19,43,,,,0,0
ZDN,8,245,22,20,43,,,,0,0
ZDN,8,245,22,21,43,,,,0,0
ZDN,8,245,22,22,43,,,,0,0
ZDN,8,245,22,23,43,,,,0,0
ZDN,8,245,22,24,43,,,,0,0
ZDN,8,245,22,25,43,,,,0,0
ZDN,8,245,22,26,43,,,,0,0
ZDN,8,245,22,27,43,,,,0,0
ZDN,8,245,22,28,43,,,,0,0
ZDN,8,245,22,29,43,,,,0,0
ZDN,8,245,22,30,43,,,,0,0
ZDN,8,245,22,31,43,,,,0,0
ZDN,8,245,22,32,43,,,,0,0
ZDN,8,245,22,33,43,,,,0,0
ZDN,8,245,22,34,43,,,,0,0
ZDN,8,245,22,35,43,,,,0,0
ZDN,8,245,22,36,43,,,,0,0
ZDN,8,245,22,37,43,,,,0,0
ZDN,8,245,22,38,43,,,,0,0
ZDN,8,245,22,39,43,,,,0,0
ZDN,8,245,22,40,43,,,,0,0
ZDN,8,245,22,41,43,,,,0,0
ZDN,8,245,22,42,43,,,,0,0
ZDN,8,246,23,0,20,,,,0,0
ZDN,8,246,23,1,20,260.0,260.0,260.0,1,1
ZDN,8,246,23,2,20,158.0,158.0,158.0,1,0
ZDN,8,246,23,3,20,142.0,142.0,142.0,1,0
ZDN,8,246,23,4,20,,,,0,0
ZDN,8,246,23,5,20,200.0,424.0,424.0,2,1
ZDN,8,246,23,6,20,178.0,178.0,178.0,1,0
ZDN,8,246,23,7,20,,,,0,0
ZDN,8,246,23,8,20,154.0,154.0,154.0,1,0
ZDN,8,246,23,9,20,,,,0,0
ZDN,8,246,23,10,20,,,,0,0
ZDN,8,246,23,11,20,,,,0,0
ZDN,8,246,23,12,20,228.0,228.0,228.0,1,0
ZDN,8,246,23,13,20,,,,0,0
ZDN,8,246,23,14,20,164.0,164.0,164.0,1,0
ZDN,8,246,23,15,20,150.0,150.0,150.0,1,0
ZDN,8,246,23,16,20,214.0,370.0,370.0,2,0
ZDN,8,246,23,17,20,,,,0,0
ZDN,8,246,23,18,20,,,,0,0
ZDN,8,246,23,19,20,,,,0,0
ZDN,8,247,24,0,13,,,,0,0
ZDN,8,247,24,1,13,,,,0,0
ZDN,8,247,24,2,13,104.0,286.0,342.0,3,1
ZDN,8,247,24,3,13,,,,0,0
ZDN,8,247,24,4,13,54.0,54.0,120.0,2,0
ZDN,8,247,24,5,13,198.0,198.0,198.0,1,0
ZDN,8,247,24,6,13,,,,0,0
ZDN,8,247,24,7,13,174.0,174.0,174.0,1,0
ZDN,8,247,24,8,13,,,,0,0
ZDN,8,247,24,9,13,132.0,132.0,132.0,1,1
ZDN,8,247,24,10,13,198.0,198.0,198.0,1,0
ZDN,8,247,24,11,13,,,,0,0
ZDN,8,247,24,12,13,,,,0,0
ZDN,8,248,25,0,6,,,,0,0
ZDN,8,248,25,1,6,316.0,316.0,316.0,1,1
ZDN,8,248,25,2,6,206.0,206.0,304.0,2,0
ZDN,8,248,25,3,6,,,,0,0
ZDN,8,248,25,4,6,,,,0,0
ZDN,8,248,25,5,6,,,,0,0
ZDN,8,249,26,0,21,,,,0,0
ZDN,8,249,26,1,21,190.0,190.0,350.0,2,1
ZDN,8,249,26,2,21,192.0,192.0,192.0,1,1
ZDN,8,249,26,3,21,,,,0,0
ZDN,8,249,26,4,21,,,,0,0
ZDN,8,249,26,5,21,,,,0,0
ZDN,8,249,26,6,21,172.0,172.0,900.0,4,1
ZDN,8,249,26,7,21,,,,0,0
ZDN,8,249,26,8,21,222.0,222.0,222.0,1,0
ZDN,8,249,26,9,21,,,,0,0
ZDN,8,249,26,10,21,,,,0,0
ZDN,8,249,26,11,21,106.0,106.0,106.0,1,1
ZDN,8,249,26,12,21,192.0,192.0,192.0,1,0
ZDN,8,249,26,13,21,,,,0,0
ZDN,8,249,26,14,21,174.0,174.0,174.0,1,1
ZDN,8,249,26,15,21,250.0,250.0,250.0,1,0
ZDN,8,249,26,16,21,,,,0,0
ZDN,8,249,26,17,21,,,,0,0
ZDN,8,249,26,18,21,,,,0,0
ZDN,8,249,26,19,21,,,,0,0
ZDN,8,249,26,20,21,,,,0,0
ZDN,8,250,27,0,15,,,,0,0
ZDN,8,250,27,1,15,188.0,188.0,188.0,1,1
ZDN,8,250,27,2,15,184.0,184.0,184.0,1,0
ZDN,8,250,27,3,15,,,,0,0
ZDN,8,250,27,4,15,158.0,324.0,324.0,2,1
ZDN,8,250,27,5,15,212.0,212.0,212.0,1,0
ZDN,8,250,27,6,15,,,,0,0
ZDN,8,250,27,7,15,220.0,220.0,220.0,1,0
ZDN,8,250,27,8,15,,,,0,0
ZDN,8,250,27,9,15,,,,0,0
ZDN,8,250,27,10,15,,,,0,0
ZDN,8,250,27,11,15,,,,0,0
ZDN,8,250,27,12,15,,,,0,0
ZDN,8,250,27,13,15,192.0,192.0,192.0,1,0
ZDN,8,250,27,14,15,292.0,482.0,482.0,2,0
ZDN,8,251,28,0,19,,,,0,0
ZDN,8,251,28,1,19,,,,0,0
ZDN,8,251,28,2,19,186.0,186.0,186.0,1,1
ZDN,8,251,28,3,19,,,,0,0
ZDN,8,251,28,4,19,,,,0,0
ZDN,8,251,28,5,19,282.0,282.0,282.0,1,0
ZDN,8,251,28,6,19,206.0,206.0,384.0,2,0
ZDN,8,251,28,7,19,162.0,162.0,308.0,2,0
ZDN,8,251,28,8,19,174.0,174.0,174.0,1,0
ZDN,8,251,28,9,19,,,,0,0
ZDN,8,251,28,10,19,,,,0,0
ZDN,8,251,28,11,19,268.0,268.0,268.0,1,0
ZDN,8,251,28,12,19,200.0,200.0,386.0,2,1
ZDN,8,251,28,13,19,,,,0,0
ZDN,8,251,28,14,19,388.0,388.0,436.0,2,0
ZDN,8,251,28,15,19,,,,0,0
ZDN,8,251,28,16,19,,,,0,0
ZDN,8,251,28,17,19,,,,0,0
ZDN,8,251,28,18,19,,,,0,0
ZDN,8,252,29,0,29,,,,0,0
ZDN,8,252,29,1,29,,,,0,0
ZDN,8,252,29,2,29,,,,0,0
ZDN,8,252,29,3,29,,,,0,0
ZDN,8,252,29,4,29,,,,0,0
ZDN,8,252,29,5,29,,,,0,0
ZDN,8,252,29,6,29,138.0,138.0,342.0,2,1
ZDN,8,252,29,7,29,,,,0,0
ZDN,8,252,29,8,29,,,,0,0
ZDN,8,252,29,9,29,,,,0,0
ZDN,8,252,29,10,29,,,,0,0
ZDN,8,252,29,11,29,238.0,238.0,238.0,1,0
ZDN,8,252,29,12,29,,,,0,0
ZDN,8,252,29,13,29,,,,0,0
ZDN,8,252,29,14,29,176.0,176.0,176.0,1,0
ZDN,8,252,29,15,29,,,,0,0
ZDN,8,252,29,16,29,,,,0,0
ZDN,8,252,29,17,29,268.0,268.0,268.0,1,0
ZDN,8,252,29,18,29,,,,0,0
ZDN,8,252,29,19,29,,,,0,0
ZDN,8,252,29,20,29,,,,0,0
ZDN,8,252,29,21,29,,,,0,0
ZDN,8,252,29,22,29,168.0,168.0,168.0,1,0
ZDN,8,252,29,23,29,234.0,234.0,234.0,1,1
ZDN,8,252,29,24,29,,,,0,0
ZDN,8,252,29,25,29,332.0,332.0,512.0,2,0
ZDN,8,252,29,26,29,172.0,172.0,172.0,1,0
ZDN,8,252,29,27,29,166.0,166.0,318.0,2,1
ZDN,8,252,29,28,29,116.0,116.0,116.0,1,0
ZDN,8,253,30,0,25,,,,0,0
ZDN,8,253,30,1,25,,,,0,0
ZDN,8,253,30,2,25,254.0,254.0,254.0,1,0
ZDN,8,253,30,3,25,310.0,310.0,310.0,1,1
ZDN,8,253,30,4,25,,,,0,0
ZDN,8,253,30,5,25,,,,0,0
ZDN,8,253,30,6,25,232.0,232.0,232.0,1,0
ZDN,8,253,30,7,25,,,,0,0
ZDN,8,253,30,8,25,214.0,214.0,612.0,3,1
ZDN,8,253,30,9,25,134.0,134.0,284.0,2,0
ZDN,8,253,30,10,25,,,,0,0
ZDN,8,253,30,11,25,,,,0,0
ZDN,8,253,30,12,25,,,,0,0
ZDN,8,253,30,13,25,,,,0,0
ZDN,8,253,30,14,25,202.0,202.0,202.0,1,0
ZDN,8,253,30,15,25,164.0,164.0,586.0,2,1
ZDN,8,253,30,16,25,,,,0,0
ZDN,8,253,30,17,25,182.0,182.0,526.0,3,0
ZDN,8,253,30,18,25,142.0,142.0,142.0,1,0
ZDN,8,253,30,19,25,178.0,178.0,178.0,1,0
ZDN,8,253,30,20,25,,,,0,0
ZDN,8,253,30,21,25,,,,0,0
ZDN,8,253,30,22,25,,,,0,0
ZDN,8,253,30,23,25,,,,0,0
ZDN,8,253,30,24,25,212.0,212.0,212.0,1,0
ZDN,8,254,31,0,25,,,,0,0
ZDN,8,254,31,1,25,,,,0,0
ZDN,8,254,31,2,25,434.0,434.0,434.0,1,1
ZDN,8,254,31,3,25,,,,0,0
ZDN,8,254,31,4,25,176.0,316.0,922.0,4,0
ZDN,8,254,31,5,25,,,,0,0
ZDN,8,254,31,6,25,,,,0,0
ZDN,8,254,31,7,25,,,,0,0
ZDN,8,254,31,8,25,,,,0,0
ZDN,8,254,31,9,25,,,,0,0
ZDN,8,254,31,10,25,,,,0,0
ZDN,8,254,31,11,25,,,,0,0
ZDN,8,254,31,12,25,,,,0,0
ZDN,8,254,31,13,25,,,,0,0
ZDN,8,254,31,14,25,,,,0,0
ZDN,8,254,31,15,25,,,,0,0
ZDN,8,254,31,16,25,,,,0,0
ZDN,8,254,31,17,25,,,,0,0
ZDN,8,254,31,18,25,,,,0,0
ZDN,8,254,31,19,25,,,,0,0
ZDN,8,254,31,20,25,,,,0,0
ZDN,8,254,31,21,25,,,,0,0
ZDN,8,254,31,22,25,,,,0,0
ZDN,8,254,31,23,25,,,,0,0
ZDN,8,254,31,24,25,,,,0,0
ZDN,8,255,32,0,11,,,,0,0
ZDN,8,255,32,1,11,240.0,240.0,240.0,1,0
ZDN,8,255,32,2,11,138.0,138.0,138.0,1,0
ZDN,8,255,32,3,11,,,,0,0
ZDN,8,255,32,4,11,,,,0,0
ZDN,8,255,32,5,11,,,,0,0
ZDN,8,255,32,6,11,,,,0,0
ZDN,8,255,32,7,11,,,,0,0
ZDN,8,255,32,8,11,,,,0,0
ZDN,8,255,32,9,11,,,,0,0
ZDN,8,255,32,10,11,,,,0,0
ZDN,8,256,33,0,26,,,,0,0
ZDN,8,256,33,1,26,,,,0,0
ZDN,8,256,33,2,26,176.0,176.0,176.0,1,0
ZDN,8,256,33,3,26,,,,0,0
ZDN,8,256,33,4,26,90.0,90.0,90.0,1,1
ZDN,8,256,33,5,26,250.0,250.0,250.0,1,0
ZDN,8,256,33,6,26,,,,0,0
ZDN,8,256,33,7,26,,,,0,0
ZDN,8,256,33,8,26,228.0,228.0,228.0,1,0
ZDN,8,256,33,9,26,186.0,186.0,186.0,1,0
ZDN,8,256,33,10,26,,,,0,0
ZDN,8,256,33,11,26,,,,0,0
ZDN,8,256,33,12,26,160.0,160.0,160.0,1,0
ZDN,8,256,33,13,26,,,,0,0
ZDN,8,256,33,14,26,160.0,160.0,160.0,1,0
ZDN,8,256,33,15,26,,,,0,0
ZDN,8,256,33,16,26,,,,0,0
ZDN,8,256,33,17,26,,,,0,0
ZDN,8,256,33,18,26,140.0,140.0,140.0,1,0
ZDN,8,256,33,19,26,,,,0,0
ZDN,8,256,33,20,26,,,,0,0
ZDN,8,256,33,21,26,,,,0,0
ZDN,8,256,33,22,26,,,,0,0
ZDN,8,256,33,23,26,,,,0,0
ZDN,8,256,33,24,26,,,,0,0
ZDN,8,256,33,25,26,,,,0,0
ZDN,8,257,34,0,19,,,,0,0
ZDN,8,257,34,1,19,102.0,102.0,102.0,1,0
ZDN,8,257,34,2,19,,,,0,0
ZDN,8,257,34,3,19,214.0,214.0,214.0,1,0
ZDN,8,257,34,4,19,,,,0,0
ZDN,8,257,34,5,19,174.0,174.0,174.0,1,1
ZDN,8,257,34,6,19,170.0,170.0,170.0,1,0
ZDN,8,257,34,7,19,90.0,90.0,90.0,1,0
ZDN,8,257,34,8,19,,,,0,0
ZDN,8,257,34,9,19,240.0,240.0,240.0,1,0
ZDN,8,257,34,10,19,,,,0,0
ZDN,8,257,34,11,19,,,,0,0
ZDN,8,257,34,12,19,138.0,138.0,138.0,1,0
ZDN,8,257,34,13,19,,,,0,0
ZDN,8,257,34,14,19,260.0,260.0,260.0,1,0
ZDN,8,257,34,15,19,,,,0,0
ZDN,8,257,34,16,19,,,,0,0
ZDN,8,257,34,17,19,,,,0,0
ZDN,8,257,34,18,19,154.0,154.0,154.0,1,0
ZDN,8,258,35,0,18,,,,0,0
ZDN,8,258,35,1,18,234.0,234.0,870.0,4,1
ZDN,8,258,35,2,18,216.0,216.0,644.0,3,1
ZDN,8,258,35,3,18,,,,0,0
ZDN,8,258,35,4,18,352.0,352.0,352.0,1,0
ZDN,8,258,35,5,18,,,,0,0
ZDN,8,258,35,6,18,172.0,172.0,172.0,1,0
ZDN,8,258,35,7,18,136.0,136.0,136.0,1,0
ZDN,8,258,35,8,18,,,,0,0
ZDN,8,258,35,9,18,216.0,216.0,216.0,1,0
ZDN,8,258,35,10,18,,,,0,0
ZDN,8,258,35,11,18,,,,0,0
ZDN,8,258,35,12,18,,,,0,0
ZDN,8,258,35,13,18,196.0,196.0,196.0,1,0
ZDN,8,258,35,14,18,,,,0,0
ZDN,8,258,35,15,18,,,,0,0
ZDN,8,258,35,16,18,428.0,428.0,428.0,1,0
ZDN,8,258,35,17,18,,,,0,0
ZDN,8,259,36,0,18,,,,0,0
ZDN,8,259,36,1,18,272.0,272.0,272.0,1,1
ZDN,8,259,36,2,18,270.0,270.0,396.0,2,1
ZDN,8,259,36,3,18,194.0,194.0,614.0,2,0
ZDN,8,259,36,4,18,,,,0,0
ZDN,8,259,36,5,18,,,,0,0
ZDN,8,259,36,6,18,,,,0,0
ZDN,8,259,36,7,18,,,,0,0
ZDN,8,259,36,8,18,,,,0,0
ZDN,8,259,36,9,18,,,,0,0
ZDN,8,259,36,10,18,,,,0,0
ZDN,8,259,36,11,18,,,,0,0
ZDN,8,259,36,12,18,,,,0,0
ZDN,8,259,36,13,18,,,,0,0
ZDN,8,259,36,14,18,,,,0,0
ZDN,8,259,36,15,18,,,,0,0
ZDN,8,259,36,16,18,,,,0,0
ZDN,8,259,36,17,18,,,,0,0
ZDN,8,260,37,0,37,,,,0,0
ZDN,8,260,37,1,37,506.0,778.0,1100.0,3,1
ZDN,8,260,37,2,37,,,,0,0
ZDN,8,260,37,3,37,,,,0,0
ZDN,8,260,37,4,37,,,,0,0
ZDN,8,260,37,5,37,178.0,178.0,718.0,2,1
ZDN,8,260,37,6,37,,,,0,0
ZDN,8,260,37,7,37,84.0,84.0,84.0,1,1
ZDN,8,260,37,8,37,182.0,182.0,538.0,3,0
ZDN,8,260,37,9,37,162.0,162.0,162.0,1,0
ZDN,8,260,37,10,37,,,,0,0
ZDN,8,260,37,11,37,238.0,238.0,452.0,2,1
ZDN,8,260,37,12,37,,,,0,0
ZDN,8,260,37,13,37,152.0,152.0,390.0,2,1
ZDN,8,260,37,14,37,220.0,220.0,220.0,1,0
ZDN,8,260,37,15,37,,,,0,0
ZDN,8,260,37,16,37,,,,0,0
ZDN,8,260,37,17,37,326.0,326.0,326.0,1,0
ZDN,8,260,37,18,37,,,,0,0
ZDN,8,260,37,19,37,,,,0,0
ZDN,8,260,37,20,37,,,,0,0
ZDN,8,260,37,21,37,122.0,122.0,122.0,1,0
ZDN,8,260,37,22,37,,,,0,0
ZDN,8,260,37,23,37,,,,0,0
ZDN,8,260,37,24,37,,,,0,0
ZDN,8,260,37,25,37,,,,0,0
ZDN,8,260,37,26,37,,,,0,0
ZDN,8,260,37,27,37,,,,0,0
ZDN,8,260,37,28,37,,,,0,0
ZDN,8,260,37,29,37,,,,0,0
ZDN,8,260,37,30,37,,,,0,0
ZDN,8,260,37,31,37,,,,0,0
ZDN,8,260,37,32,37,,,,0,0
ZDN,8,260,37,33,37,,,,0,0
ZDN,8,260,37,34,37,,,,0,0
ZDN,8,260,37,35,37,,,,0,0
ZDN,8,260,37,36,37,,,,0,0
ZDN,8,261,38,0,23,,,,0,0
ZDN,8,261,38,1,23,,,,0,0
ZDN,8,261,38,2,23,230.0,430.0,430.0,2,1
ZDN,8,261,38,3,23,208.0,208.0,208.0,1,0
ZDN,8,261,38,4,23,,,,0,0
ZDN,8,261,38,5,23,192.0,192.0,350.0,2,1
ZDN,8,261,38,6,23,,,,0,0
ZDN,8,261,38,7,23,176.0,176.0,362.0,2,1
ZDN,8,261,38,8,23,168.0,168.0,378.0,2,0
ZDN,8,261,38,9,23,,,,0,0
ZDN,8,261,38,10,23,,,,0,0
ZDN,8,261,38,11,23,,,,0,0
ZDN,8,261,38,12,23,,,,0,0
ZDN,8,261,38,13,23,,,,0,0
ZDN,8,261,38,14,23,,,,0,0
ZDN,8,261,38,15,23,,,,0,0
ZDN,8,261,38,16,23,,,,0,0
ZDN,8,261,38,17,23,,,,0,0
ZDN,8,261,38,18,23,,,,0,0
ZDN,8,261,38,19,23,,,,0,0
ZDN,8,261,38,20,23,,,,0,0
ZDN,8,261,38,21,23,,,,0,0
ZDN,8,261,38,22,23,,,,0,0
ZDN,8,262,39,0,16,,,,0,0
ZDN,8,262,39,1,16,,,,0,0
ZDN,8,262,39,2,16,230.0,230.0,230.0,1,1
ZDN,8,262,39,3,16,256.0,456.0,632.0,3,1
ZDN,8,262,39,4,16,200.0,200.0,358.0,2,0
ZDN,8,262,39,5,16,,,,0,0
ZDN,8,262,39,6,16,,,,0,0
ZDN,8,262,39,7,16,,,,0,0
ZDN,8,262,39,8,16,184.0,184.0,184.0,1,0
ZDN,8,262,39,9,16,,,,0,0
ZDN,8,262,39,10,16,,,,0,0
ZDN,8,262,39,11,16,,,,0,0
ZDN,8,262,39,12,16,,,,0,0
ZDN,8,262,39,13,16,,,,0,0
ZDN,8,262,39,14,16,,,,0,0
ZDN,8,262,39,15,16,,,,0,0
ZDN,8,263,40,0,9,,,,0,0
ZDN,8,263,40,1,9,286.0,286.0,286.0,1,1
ZDN,8,263,40,2,9,,,,0,0
ZDN,8,263,40,3,9,136.0,136.0,136.0,1,1
ZDN,8,263,40,4,9,,,,0,0
ZDN,8,263,40,5,9,164.0,164.0,354.0,2,0
ZDN,8,263,40,6,9,,,,0,0
ZDN,8,263,40,7,9,,,,0,0
ZDN,8,263,40,8,9,150.0,150.0,586.0,2,0
ZDN,8,264,41,0,12,,,,0,0
ZDN,8,264,41,1,12,140.0,140.0,140.0,1,1
ZDN,8,264,41,2,12,252.0,252.0,252.0,1,1
ZDN,8,264,41,3,12,,,,0,0
ZDN,8,264,41,4,12,146.0,146.0,294.0,2,0
ZDN,8,264,41,5,12,,,,0,0
ZDN,8,264,41,6,12,,,,0,0
ZDN,8,264,41,7,12,,,,0,0
ZDN,8,264,41,8,12,,,,0,0
ZDN,8,264,41,9,12,192.0,192.0,192.0,1,0
ZDN,8,264,41,10,12,,,,0,0
ZDN,8,264,41,11,12,,,,0,0
ZDN,8,265,42,0,30,,,,0,0
ZDN,8,265,42,1,30,294.0,544.0,544.0,2,0
ZDN,8,265,42,2,30,,,,0,0
ZDN,8,265,42,3,30,,,,0,0
ZDN,8,265,42,4,30,,,,0,0
ZDN,8,265,42,5,30,,,,0,0
ZDN,8,265,42,6,30,296.0,296.0,296.0,1,0
ZDN,8,265,42,7,30,,,,0,0
ZDN,8,265,42,8,30,,,,0,0
ZDN,8,265,42,9,30,302.0,302.0,302.0,1,1
ZDN,8,265,42,10,30,128.0,128.0,128.0,1,0
ZDN,8,265,42,11,30,,,,0,0
ZDN,8,265,42,12,30,,,,0,0
ZDN,8,265,42,13,30,,,,0,0
ZDN,8,265,42,14,30,,,,0,0
ZDN,8,265,42,15,30,,,,0,0
ZDN,8,265,42,16,30,,,,0,0
ZDN,8,265,42,17,30,,,,0,0
ZDN,8,265,42,18,30,,,,0,0
ZDN,8,265,42,19,30,,,,0,0
ZDN,8,265,42,20,30,,,,0,0
ZDN,8,265,42,21,30,,,,0,0
ZDN,8,265,42,22,30,,,,0,0
ZDN,8,265,42,23,30,,,,0,0
ZDN,8,265,42,24,30,,,,0,0
ZDN,8,265,42,25,30,,,,0,0
ZDN,8,265,42,26,30,,,,0,0
ZDN,8,265,42,27,30,,,,0,0
ZDN,8,265,42,28,30,,,,0,0
ZDN,8,265,42,29,30,,,,0,0
ZGW,1,0,0,0,22,132.0,280.0,782.0,4,1
ZGW,1,0,0,1,22,,,,0,0
ZGW,1,0,0,2,22,218.0,218.0,658.0,3,1
ZGW,1,0,0,3,22,,,,0,0
ZGW,1,0,0,4,22,130.0,130.0,620.0,3,0
ZGW,1,0,0,5,22,192.0,192.0,922.0,4,1
ZGW,1,0,0,6,22,,,,0,0
ZGW,1,0,0,7,22,172.0,172.0,954.0,5,0
ZGW,1,0,0,8,22,,,,0,0
ZGW,1,0,0,9,22,136.0,136.0,950.0,4,1
ZGW,1,0,0,10,22,,,,0,0
ZGW,1,0,0,11,22,,,,0,0
ZGW,1,0,0,12,22,,,,0,0
ZGW,1,0,0,13,22,270.0,530.0,1116.0,4,1
ZGW,1,0,0,14,22,270.0,270.0,780.0,4,0
ZGW,1,0,0,15,22,,,,0,0
ZGW,1,0,0,16,22,240.0,240.0,502.0,2,0
ZGW,1,0,0,17,22,210.0,210.0,210.0,1,0
ZGW,1,0,0,18,22,138.0,138.0,642.0,3,0
ZGW,1,0,0,19,22,,,,0,0
ZGW,1,0,0,20,22,208.0,208.0,428.0,2,0
ZGW,1,0,0,21,22,108.0,108.0,458.0,3,0
ZGW,1,1,1,0,22,140.0,140.0,446.0,2,1
ZGW,1,1,1,1,22,278.0,278.0,480.0,2,0
ZGW,1,1,1,2,22,314.0,314.0,1364.0,4,1
ZGW,1,1,1,3,22,190.0,190.0,608.0,3,0
ZGW,1,1,1,4,22,,,,0,0
ZGW,1,1,1,5,22,342.0,342.0,342.0,1,0
ZGW,1,1,1,6,22,138.0,138.0,138.0,1,0
ZGW,1,1,1,7,22,,,,0,0
ZGW,1,1,1,8,22,614.0,614.0,878.0,2,1
ZGW,1,1,1,9,22,324.0,324.0,496.0,2,1
ZGW,1,1,1,10,22,144.0,144.0,290.0,2,1
ZGW,1,1,1,11,22,424.0,424.0,424.0,1,0
ZGW,1,1,1,12,22,,,,0,0
ZGW,1,1,1,13,22,,,,0,0
ZGW,1,1,1,14,22,364.0,768.0,1322.0,6,1
ZGW,1,1,1,15,22,190.0,190.0,352.0,2,0
ZGW,1,1,1,16,22,,,,0,0
ZGW,1,1,1,17,22,246.0,246.0,246.0,1,0
ZGW,1,1,1,18,22,196.0,196.0,196.0,1,0
ZGW,1,1,1,19,22,,,,0,0
ZGW,1,1,1,20,22,188.0,188.0,330.0,2,0
ZGW,1,1,1,21,22,134.0,134.0,412.0,2,0
ZGW,1,2,2,0,16,218.0,218.0,532.0,2,1
ZGW,1,2,2,1,16,178.0,178.0,178.0,1,1
ZGW,1,2,2,2,16,120.0,120.0,868.0,5,1
ZGW,1,2,2,3,16,,,,0,0
ZGW,1,2,2,4,16,,,,0,0
ZGW,1,2,2,5,16,,,,0,0
ZGW,1,2,2,6,16,250.0,250.0,420.0,2,0
ZGW,1,2,2,7,16,,,,0,0
ZGW,1,2,2,8,16,98.0,98.0,98.0,1,0
ZGW,1,2,2,9,16,194.0,194.0,194.0,1,0
ZGW,1,2,2,10,16,,,,0,0
ZGW,1,2,2,11,16,,,,0,0
ZGW,1,2,2,12,16,214.0,214.0,214.0,1,1
ZGW,1,2,2,13,16,,,,0,0
ZGW,1,2,2,14,16,206.0,206.0,748.0,3,0
ZGW,1,2,2,15,16,,,,0,0
ZGW,1,3,3,0,5,368.0,368.0,640.0,2,1
ZGW,1,3,3,1,5,312.0,312.0,764.0,3,1
ZGW,1,3,3,2,5,120.0,120.0,120.0,1,0
ZGW,1,3,3,3,5,144.0,460.0,4212.0,19,1
ZGW,1,3,3,4,5,336.0,336.0,502.0,2,0
ZGW,1,4,4,0,13,456.0,636.0,1186.0,4,1
ZGW,1,4,4,1,13,164.0,164.0,350.0,3,0
ZGW,1,4,4,2,13,126.0,126.0,496.0,3,0
ZGW,1,4,4,3,13,346.0,346.0,346.0,1,0
ZGW,1,4,4,4,13,180.0,400.0,496.0,3,0
ZGW,1,4,4,5,13,204.0,204.0,204.0,1,0
ZGW,1,4,4,6,13,178.0,178.0,178.0,1,0
ZGW,1,4,4,7,13,,,,0,0
ZGW,1,4,4,8,13,198.0,702.0,1330.0,6,1
ZGW,1,4,4,9,13,20.0,20.0,20.0,1,1
ZGW,1,4,4,10,13,140.0,140.0,290.0,2,0
ZGW,1,4,4,11,13,252.0,252.0,710.0,3,1
ZGW,1,4,4,12,13,22.0,416.0,416.0,2,0
ZGW,1,5,5,0,16,,,,0,0
ZGW,1,5,5,1,16,,,,0,0
ZGW,1,5,5,2,16,208.0,208.0,1008.0,4,1
ZGW,1,5,5,3,16,224.0,224.0,224.0,1,0
ZGW,1,5,5,4,16,,,,0,0
ZGW,1,5,5,5,16,272.0,272.0,924.0,4,1
ZGW,1,5,5,6,16,228.0,228.0,412.0,2,0
ZGW,1,5,5,7,16,156.0,324.0,324.0,2,0
ZGW,1,5,5,8,16,192.0,192.0,192.0,1,0
ZGW,1,5,5,9,16,270.0,270.0,454.0,2,0
ZGW,1,5,5,10,16,,,,0,0
ZGW,1,5,5,11,16,324.0,674.0,1220.0,5,0
ZGW,1,5,5,12,16,,,,0,0
ZGW,1,5,5,13,16,128.0,128.0,128.0,1,0
ZGW,1,5,5,14,16,92.0,92.0,854.0,5,1
ZGW,1,5,5,15,16,244.0,244.0,986.0,5,0
ZGW,1,6,6,0,19,,,,0,0
ZGW,1,6,6,1,19,206.0,206.0,206.0,1,0
ZGW,1,6,6,2,19,122.0,122.0,122.0,1,1
ZGW,1,6,6,3,19,280.0,280.0,668.0,3,1
ZGW,1,6,6,4,19,188.0,188.0,334.0,2,1
ZGW,1,6,6,5,19,62.0,62.0,504.0,3,1
ZGW,1,6,6,6,19,168.0,168.0,168.0,1,0
ZGW,1,6,6,7,19,286.0,286.0,286.0,1,1
ZGW,1,6,6,8,19,186.0,186.0,368.0,2,0
ZGW,1,6,6,9,19,,,,0,0
ZGW,1,6,6,10,19,294.0,294.0,842.0,3,0
ZGW,1,6,6,11,19,,,,0,0
ZGW,1,6,6,12,19,,,,0,0
ZGW,1,6,6,13,19,,,,0,0
ZGW,1,6,6,14,19,,,,0,0
ZGW,1,6,6,15,19,184.0,184.0,184.0,1,1
ZGW,1,6,6,16,19,116.0,242.0,242.0,2,0
ZGW,1,6,6,17,19,,,,0,0
ZGW,1,6,6,18,19,,,,0,0
ZGW,1,7,7,0,11,,,,0,0
